term/year_code,coll,dept,degree,major_code,major_name,conc_code,concentration_name_(if_any),total,by_gender_men,by_gender_women,by_gender_unknown,by_self-reported_race/ethnicity_caucasian,by_self-reported_race/ethnicity_asian_american,by_self-reported_race/ethnicity_african_american,by_self-reported_race/ethnicity_hispanic,by_self-reported_race/ethnicity_native_american,by_self-reported_race/ethnicity_international,by_self-reported_race/ethnicity_unknown,by_residency_illinois,by_residency_non-illinois,academic_program_code,term,year,by_self-reported_race/ethnicity_hawaiian/pacific_isl,by_self-reported_race/ethnicity_multiracial,all_students_including_multiracial_and_hispanic_all_african_american,all_students_including_multiracial_and_hispanic_all_native_american,all_students_including_multiracial_and_hispanic_all_hawaiian/_pac_isl,all_students_including_multiracial_and_hispanic_all_asian,by_self-reported_race/ethnicity_all_african_american,by_self-reported_race/ethnicity_all_native_american,urm_urm
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,3939 ,EIEd: Biology ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KN3939BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,3942 ,EIEd: Earth Science ,3,0,3,0,2,0,0,1,0,0,0,3,0,10KN3942BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,3943 ,EIEd: Economics ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KN3943BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,3946 ,EIEd: History ,16,1,15,0,15,0,0,1,0,0,0,16,0,10KN3946BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,3947 ,EIEd: Language Arts ,50,0,50,0,41,2,5,2,0,0,0,50,0,10KN3947BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,3949 ,EIEd: Mathematics ,104,9,95,0,83,13,1,6,1,0,0,103,1,10KN3949BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,3950 ,EIEd: Music ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KN3950BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,3953 ,EIEd: Political Science ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KN3953BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,3954 ,ElEd: Psychology ,36,4,32,0,33,0,2,1,0,0,0,36,0,10KN3954BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,3955 ,ElEd: Sociology ,14,0,14,0,12,1,1,0,0,0,0,14,0,10KN3955BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,3996 ,EIEd: French ,6,0,6,0,6,0,0,0,0,0,0,6,0,10KN3996BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,4000 ,EIEd: Italian ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KN4000BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,BS ,0095 ,Elementary Education ,4004 ,EIEd: Spanish ,54,2,52,0,41,1,4,7,0,1,0,52,2,10KN4004BS,sp,07,,,,,,,,,
120071 ,KN ,613 ,CAS ,0095 ,Elementary Education ,  ,  ,2,1,1,0,0,0,1,1,0,0,0,2,0,10KS0095CAS,sp,07,,,,,,,,,
120071 ,KN ,613 ,CAS ,0215 ,Secondary & Continuing Educ ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0215CAS,sp,07,,,,,,,,,
120071 ,KN ,613 ,EDD ,0215 ,Secondary & Continuing Educ ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,1,0,10KS0215EDD,sp,07,,,,,,,,,
120071 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,34,3,31,0,23,1,3,2,0,4,1,30,4,10KS0095EDM,sp,07,,,,,,,,,
120071 ,KN ,613 ,EDM ,0095 ,Elementary Education ,0211 ,Elementary Ed - Cert ,9,1,8,0,7,2,0,0,0,0,0,9,0,10KS0211EDM,sp,07,,,,,,,,,
120071 ,KN ,613 ,EDM ,0215 ,Secondary & Continuing Educ ,  ,  ,15,4,11,0,10,0,1,0,0,4,0,11,4,10KS0215EDM,sp,07,,,,,,,,,
120071 ,KN ,613 ,EDM ,0215 ,Secondary & Continuing Educ ,0216 ,English Certification ,4,1,3,0,4,0,0,0,0,0,0,4,0,10KS0216EDM,sp,07,,,,,,,,,
120071 ,KN ,613 ,EDM ,0215 ,Secondary & Continuing Educ ,0217 ,Social Studies Certification ,5,4,1,0,5,0,0,0,0,0,0,5,0,10KS0217EDM,sp,07,,,,,,,,,
120071 ,KN ,613 ,EDM ,0215 ,Secondary & Continuing Educ ,0218 ,Sciences Certification ,12,4,8,0,7,2,1,2,0,0,0,12,0,10KS0218EDM,sp,07,,,,,,,,,
120071 ,KN ,613 ,EDM ,0215 ,Secondary & Continuing Educ ,0219 ,Mathematics Certification ,6,1,5,0,5,1,0,0,0,0,0,6,0,10KS0219EDM,sp,07,,,,,,,,,
120071 ,KN ,613 ,EDM ,4098 ,Early Childhood Education ,0212 ,Teacher Certification ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0212EDM,sp,07,,,,,,,,,
120071 ,KN ,613 ,MA ,0095 ,Elementary Education ,  ,  ,4,0,4,0,1,1,0,0,0,2,0,2,2,10KS0095MA,sp,07,,,,,,,,,
120071 ,KN ,613 ,MS ,0095 ,Elementary Education ,  ,  ,5,1,4,0,3,1,0,0,0,1,0,4,1,10KS0095MS,sp,07,,,,,,,,,
120071 ,KN ,613 ,MS ,0215 ,Secondary & Continuing Educ ,  ,  ,2,2,0,0,1,0,1,0,0,0,0,2,0,10KS0215MS,sp,07,,,,,,,,,
120071 ,KN ,613 ,NDEG ,0095 ,Elementary Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0095NDEG,sp,07,,,,,,,,,
120071 ,KN ,613 ,PHD ,0095 ,Elementary Education ,  ,  ,40,8,32,0,7,2,2,2,0,26,1,10,30,10KS0095PHD,sp,07,,,,,,,,,
120071 ,KN ,613 ,PHD ,0215 ,Secondary & Continuing Educ ,  ,  ,66,27,39,0,19,3,7,1,0,35,1,20,46,10KS0215PHD,sp,07,,,,,,,,,
120071 ,KN ,616 ,EDM ,0210 ,Educational Psychology ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KS0210EDMU,sp,07,,,,,,,,,
120071 ,KN ,616 ,NDEG ,0210 ,Educational Psychology ,  ,  ,5,1,4,0,1,1,0,2,0,1,0,5,0,10KS0210NDEG,sp,07,,,,,,,,,
120071 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,  ,  ,116,34,82,0,43,5,12,7,0,49,0,27,89,10KS0210PHD,sp,07,,,,,,,,,
120071 ,KN ,640 ,EDD ,0220 ,Educational Policy Studies ,  ,  ,2,0,2,0,0,0,0,1,0,1,0,0,2,10KS0220EDD,sp,07,,,,,,,,,
120071 ,KN ,640 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,3,0,3,0,0,0,2,1,0,0,0,1,2,10KS0220EDM,sp,07,,,,,,,,,
120071 ,KN ,640 ,EDM ,0220 ,Educational Policy Studies ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,1,0,10KS0220EDMU,sp,07,,,,,,,,,
120071 ,KN ,640 ,MA ,0220 ,Educational Policy Studies ,  ,  ,23,12,11,0,5,3,8,4,2,0,1,18,5,10KS0220MA,sp,07,,,,,,,,,
120071 ,KN ,640 ,NDEG ,0220 ,Educational Policy Studies ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,1,0,10KS0220NDEG,sp,07,,,,,,,,,
120071 ,KN ,640 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,99,36,63,0,23,6,27,20,4,18,1,46,53,10KS0220PHD,sp,07,,,,,,,,,
120071 ,KN ,674 ,CAS ,0209 ,Ed Organization and Leadership ,  ,  ,9,0,9,0,9,0,0,0,0,0,0,9,0,10KS0209CAS,sp,07,,,,,,,,,
120071 ,KN ,674 ,CAS ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0209CASX,sp,07,,,,,,,,,
120071 ,KN ,674 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,49,17,32,0,37,0,8,1,0,0,3,49,0,10KS0209EDD,sp,07,,,,,,,,,
120071 ,KN ,674 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0209EDDX,sp,07,,,,,,,,,
120071 ,KN ,674 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,59,19,40,0,47,1,10,1,0,0,0,57,2,10KS0209EDM,sp,07,,,,,,,,,
120071 ,KN ,674 ,EDM ,0209 ,Ed Organization and Leadership ,  ,  ,3,2,1,0,1,1,0,1,0,0,0,3,0,10KS0209EDMX,sp,07,,,,,,,,,
120071 ,KN ,674 ,MA ,0209 ,Ed Organization and Leadership ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,3,0,10KS0209MA,sp,07,,,,,,,,,
120071 ,KN ,674 ,MS ,0209 ,Ed Organization and Leadership ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,1,10KS0209MS,sp,07,,,,,,,,,
120071 ,KN ,674 ,NDEG ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0209NDEG,sp,07,,,,,,,,,
120071 ,KN ,674 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,25,14,11,0,17,0,6,0,0,2,0,20,5,10KS0209PHD,sp,07,,,,,,,,,
120071 ,KN ,760 ,EDD ,0222 ,Educ Voc Tech ,  ,  ,8,5,3,0,5,0,1,0,0,1,1,7,1,10KS0222EDD,sp,07,,,,,,,,,
120071 ,KN ,760 ,EDD ,4096 ,Human Resource Education ,  ,  ,2,1,1,0,0,0,2,0,0,0,0,2,0,10KS4096EDD,sp,07,,,,,,,,,
120071 ,KN ,760 ,EDM ,0222 ,Educ Voc Tech ,  ,  ,9,1,8,0,3,2,3,0,0,1,0,8,1,10KS0222EDM,sp,07,,,,,,,,,
120071 ,KN ,760 ,EDM ,0222 ,Educ Voc Tech ,  ,  ,2,0,2,0,1,0,1,0,0,0,0,2,0,10KS0222EDMU,sp,07,,,,,,,,,
120071 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,  ,  ,17,6,11,0,8,1,5,1,0,2,0,14,3,10KS4096EDM,sp,07,,,,,,,,,
120071 ,KN ,760 ,MA ,0222 ,Educ Voc Tech ,  ,  ,3,0,3,0,1,0,0,0,0,2,0,2,1,10KS0222MA,sp,07,,,,,,,,,
120071 ,KN ,760 ,MA ,4096 ,Human Resource Education ,  ,  ,1,1,0,0,0,0,0,0,0,1,0,0,1,10KS4096MA,sp,07,,,,,,,,,
120071 ,KN ,760 ,MS ,0222 ,Educ Voc Tech ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,1,0,10KS0222MS,sp,07,,,,,,,,,
120071 ,KN ,760 ,MS ,4096 ,Human Resource Education ,  ,  ,2,1,1,0,1,0,0,0,0,1,0,2,0,10KS4096MS,sp,07,,,,,,,,,
120071 ,KN ,760 ,PHD ,0222 ,Educ Voc Tech ,  ,  ,36,15,21,0,11,1,4,0,0,19,1,16,20,10KS0222PHD,sp,07,,,,,,,,,
120071 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,  ,  ,6,2,4,0,2,0,2,0,0,2,0,4,2,10KS4096PHD,sp,07,,,,,,,,,
120071 ,KP ,227 ,BS ,0102 ,Agricultural Engineering ,  ,  ,51,43,7,1,44,1,2,2,0,1,1,49,2,10KP0102BS,sp,07,,,,,,,,,
120071 ,KP ,227 ,MS ,0102 ,Agricultural Engineering ,  ,  ,17,13,4,0,9,0,1,0,0,7,0,8,9,10KS0102MS,sp,07,,,,,,,,,
120071 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,80,72,8,0,4,1,1,0,0,73,1,4,76,10KP0067NDEG,sp,07,,,,,,,,,
120071 ,KP ,227 ,PHD ,0102 ,Agricultural Engineering ,  ,  ,21,17,4,0,1,1,0,0,0,19,0,1,20,10KS0102PHD,sp,07,,,,,,,,,
120071 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,120,106,14,0,96,12,0,5,0,5,2,97,23,10KP0121BS,sp,07,,,,,,,,,
120071 ,KP ,244 ,MS ,0240 ,Physics ,  ,  ,4,4,0,0,2,0,0,0,1,1,0,3,1,10KS0240MS,sp,07,,,,,,,,,
120071 ,KP ,244 ,NDEG ,0240 ,Physics ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS0240NDEG,sp,07,,,,,,,,,
120071 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,271,232,39,0,114,10,2,5,0,139,1,20,251,10KS0240PHD,sp,07,,,,,,,,,
120071 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,488,383,105,0,380,44,12,24,1,14,13,444,44,10KP0106BS,sp,07,,,,,,,,,
120071 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,108,86,22,0,57,5,2,7,0,37,0,37,71,10KS0106MS,sp,07,,,,,,,,,
120071 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,21,11,10,0,10,1,0,1,0,9,0,7,14,10KS0231MS,sp,07,,,,,,,,,
120071 ,KP ,251 ,MS ,0232 ,Environ Science in Civil Engr ,  ,  ,8,6,2,0,4,0,0,0,0,4,0,3,5,10KS0232MS,sp,07,,,,,,,,,
120071 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,146,126,20,0,25,3,2,3,0,112,1,9,137,10KS0106PHD,sp,07,,,,,,,,,
120071 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,36,22,14,0,9,2,0,0,0,25,0,3,33,10KS0231PHD,sp,07,,,,,,,,,
120071 ,KP ,251 ,PHD ,0232 ,Environ Science in Civil Engr ,  ,  ,9,5,4,0,0,1,0,0,0,8,0,0,9,10KS0232PHD,sp,07,,,,,,,,,
120071 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,77,48,29,0,49,21,0,2,0,4,1,71,6,10KP0408BS,sp,07,,,,,,,,,
120071 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,5,2,3,0,3,0,0,1,0,1,0,3,2,10KS0408MS,sp,07,,,,,,,,,
120071 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,17,8,9,0,6,1,1,0,0,9,0,3,14,10KS0408PHD,sp,07,,,,,,,,,
120071 ,KP ,422 ,BS ,0124 ,General Engineering ,  ,  ,526,427,99,0,411,65,9,18,0,16,7,475,51,10KP0124BS,sp,07,,,,,,,,,
120071 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,58,41,17,0,37,8,2,1,0,10,0,45,13,10KP0127BS,sp,07,,,,,,,,,
120071 ,KP ,422 ,MS ,0124 ,General Engineering ,  ,  ,15,14,1,0,6,1,1,0,0,7,0,7,8,10KS0124MS,sp,07,,,,,,,,,
120071 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,5,4,1,0,1,0,0,0,0,4,0,1,4,10KS0127MS,sp,07,,,,,,,,,
120071 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,4017 ,BS/MS Industrial Engineering ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS4017MS,sp,07,,,,,,,,,
120071 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,8,6,2,0,2,2,0,0,0,4,0,1,7,10KS3846MS,sp,07,,,,,,,,,
120071 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,9,8,1,0,2,0,0,0,0,7,0,1,8,10KS0127PHD,sp,07,,,,,,,,,
120071 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,25,24,1,0,4,0,1,0,0,20,0,5,20,10KS3846PHD,sp,07,,,,,,,,,
120071 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,576,518,56,2,358,117,7,24,1,60,9,410,166,10KP0112BS,sp,07,,,,,,,,,
120071 ,KP ,434 ,BS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,3,3,0,0,2,0,0,1,0,0,0,3,0,10KP1854BS,sp,07,,,,,,,,,
120071 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,7,6,1,0,1,0,0,0,0,6,0,0,7,10KS0112MCS,sp,07,,,,,,,,,
120071 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,26,22,4,0,6,3,0,1,0,16,0,6,20,10KS0112MS,sp,07,,,,,,,,,
120071 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,5,5,0,0,1,3,0,0,0,1,0,3,2,10KS1854MS,sp,07,,,,,,,,,
120071 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,3,1,2,0,1,0,0,0,0,2,0,1,2,10KS4028MS,sp,07,,,,,,,,,
120071 ,KP ,434 ,NDEG ,0112 ,Computer Science ,  ,  ,2,2,0,0,0,0,0,0,0,1,1,1,1,10KS0112NDEG,sp,07,,,,,,,,,
120071 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,297,245,52,0,76,19,3,1,0,197,1,24,273,10KS0112PHD,sp,07,,,,,,,,,
120071 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,334,291,43,0,242,47,10,12,1,15,7,288,46,10KP4048BS,sp,07,,,,,,,,,
120071 ,KP ,615 ,MS ,0099 ,Aero & Astro Engineering ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,1,10KS0099MS,sp,07,,,,,,,,,
120071 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,48,44,4,0,29,4,1,1,0,12,1,22,26,10KS4048MS,sp,07,,,,,,,,,
120071 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,30,27,3,0,13,1,1,1,0,14,0,9,21,10KS4048PHD,sp,07,,,,,,,,,
120071 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,54,40,14,0,47,2,1,2,0,0,2,51,3,10KP0118BS,sp,07,,,,,,,,,
120071 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,800,702,97,1,593,106,19,36,1,30,15,692,108,10KP0133BS,sp,07,,,,,,,,,
120071 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,2,2,0,0,2,0,0,0,0,0,0,2,0,10KP4018BS,sp,07,,,,,,,,,
120071 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,77,68,9,0,46,3,1,0,2,24,1,24,53,10KS0133MS,sp,07,,,,,,,,,
120071 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,1,10KS0133MSU,sp,07,,,,,,,,,
120071 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,14,12,2,0,11,3,0,0,0,0,0,13,1,10KS4018MS,sp,07,,,,,,,,,
120071 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,9,8,1,0,8,0,0,0,0,1,0,3,6,10KS0242MS,sp,07,,,,,,,,,
120071 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,139,121,18,0,26,4,2,5,0,102,0,18,121,10KS0133PHD,sp,07,,,,,,,,,
120071 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,43,35,8,0,13,0,0,1,0,29,0,6,37,10KS0242PHD,sp,07,,,,,,,,,
120071 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,226,171,55,0,159,40,3,6,1,13,4,177,49,10KP0130BS,sp,07,,,,,,,,,
120071 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,9,5,4,0,4,2,0,0,0,2,1,3,6,10KS0130MS,sp,07,,,,,,,,,
120071 ,KP ,919 ,NDEG ,0130 ,Materials Science & Engr ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS0130NDEG,sp,07,,,,,,,,,
120071 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,150,112,38,0,46,18,0,2,0,84,0,17,133,10KS0130PHD,sp,07,,,,,,,,,
120071 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,428,395,31,2,243,97,21,21,0,40,6,311,117,10KP0109BS,sp,07,,,,,,,,,
120071 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,727,655,71,1,297,235,17,26,0,140,12,452,275,10KP0115BS,sp,07,,,,,,,,,
120071 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,240,202,38,0,93,49,3,2,0,89,4,61,179,10KS1200MS,sp,07,,,,,,,,,
120071 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,290,245,45,0,65,31,2,8,0,183,1,40,250,10KS1200PHD,sp,07,,,,,,,,,
120071 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,  ,  ,95,82,13,0,73,11,2,7,1,0,1,81,14,10KP0139BS,sp,07,,,,,,,,,
120071 ,KP ,973 ,MS ,0139 ,Nuclear Engineering ,  ,  ,12,9,3,0,10,1,0,0,0,1,0,8,4,10KS0139MS,sp,07,,,,,,,,,
120071 ,KP ,973 ,PHD ,0139 ,Nuclear Engineering ,  ,  ,45,37,8,0,10,3,1,2,0,29,0,10,35,10KS0139PHD,sp,07,,,,,,,,,
120071 ,KR ,447 ,NDEG ,0067 ,Nondegree ,  ,  ,22,6,16,0,6,1,0,1,0,14,0,7,15,10KR0067NDEG,sp,07,,,,,,,,,
120071 ,KR ,495 ,AMUSD ,0265 ,Music ,  ,  ,188,82,106,0,79,10,4,5,1,83,6,44,144,10KS0265AMUS,sp,07,,,,,,,,,
120071 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,14,9,5,0,8,2,0,2,0,0,2,13,1,10KR0265BA,sp,07,,,,,,,,,
120071 ,KR ,495 ,BME ,0168 ,Music Education ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KR0168BME,sp,07,,,,,,,,,
120071 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,55,22,33,0,47,5,1,2,0,0,0,53,2,10KR3930BME,sp,07,,,,,,,,,
120071 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,140,71,68,1,117,6,2,8,0,0,7,133,7,10KR3931BME,sp,07,,,,,,,,,
120071 ,KR ,495 ,BME ,0168 ,Music Education ,3932 ,Elementary General Music ,5,0,5,0,4,1,0,0,0,0,0,5,0,10KR3932BME,sp,07,,,,,,,,,
120071 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,20,4,16,0,15,0,3,0,0,1,1,16,4,10KR0157BMUS,sp,07,,,,,,,,,
120071 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,123,55,68,0,87,14,3,6,0,8,5,90,33,10KR0158BMUS,sp,07,,,,,,,,,
120071 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,12,10,2,0,10,0,0,0,0,1,1,9,3,10KR0159BMUS,sp,07,,,,,,,,,
120071 ,KR ,495 ,BMUS ,0160 ,Music History ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,1,1,10KR0160BMUS,sp,07,,,,,,,,,
120071 ,KR ,495 ,BMUS ,0161 ,Open Studies ,  ,  ,24,18,6,0,19,1,0,2,0,1,1,18,6,10KR0161BMUS,sp,07,,,,,,,,,
120071 ,KR ,495 ,BMUS ,5045 ,Jazz Performance ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KR5045BMUS,sp,07,,,,,,,,,
120071 ,KR ,495 ,EDD ,0168 ,Music Education ,  ,  ,15,9,6,0,12,0,0,0,0,3,0,2,13,10KS0168EDD,sp,07,,,,,,,,,
120071 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,11,9,2,0,11,0,0,0,0,0,0,6,5,10KS0168MME,sp,07,,,,,,,,,
120071 ,KR ,495 ,MMUS ,0265 ,Music ,  ,  ,99,48,51,0,67,6,2,4,0,17,3,32,67,10KS0265MMUS,sp,07,,,,,,,,,
120071 ,KR ,495 ,NDEG ,0265 ,Music ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0265NDEG,sp,07,,,,,,,,,
120071 ,KR ,495 ,PHD ,0265 ,Music ,  ,  ,10,5,5,0,5,0,0,0,0,5,0,0,10,10KS0265PHD,sp,07,,,,,,,,,
120071 ,KR ,495 ,PHD ,1481 ,Musicology ,  ,  ,9,3,6,0,5,0,1,0,0,3,0,1,8,10KS1481PHD,sp,07,,,,,,,,,
120071 ,KR ,526 ,BFA ,0148 ,Graphic Design ,  ,  ,69,22,47,0,45,17,0,4,0,3,0,63,6,10KR0148BFA,sp,07,,,,,,,,,
120071 ,KR ,526 ,BFA ,0149 ,Crafts ,3933 ,Ceramics ,4,1,3,0,1,0,0,3,0,0,0,4,0,10KR3933BFA,sp,07,,,,,,,,,
120071 ,KR ,526 ,BFA ,0149 ,Crafts ,3934 ,Glass ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KR3934BFA,sp,07,,,,,,,,,
120071 ,KR ,526 ,BFA ,0149 ,Crafts ,3935 ,Metals ,14,3,11,0,9,2,0,1,1,1,0,13,1,10KR3935BFA,sp,07,,,,,,,,,
120071 ,KR ,526 ,BFA ,0150 ,History of Art ,  ,  ,11,0,11,0,11,0,0,0,0,0,0,10,1,10KR0150BFA,sp,07,,,,,,,,,
120071 ,KR ,526 ,BFA ,0151 ,Photography ,  ,  ,33,13,20,0,30,1,0,2,0,0,0,32,1,10KR0151BFA,sp,07,,,,,,,,,
120071 ,KR ,526 ,BFA ,0152 ,Industrial Design ,  ,  ,90,53,37,0,66,14,2,4,0,3,1,83,7,10KR0152BFA,sp,07,,,,,,,,,
120071 ,KR ,526 ,BFA ,0153 ,Painting ,  ,  ,45,17,28,0,35,2,1,3,0,2,2,41,4,10KR0153BFA,sp,07,,,,,,,,,
120071 ,KR ,526 ,BFA ,0154 ,Sculpture ,  ,  ,11,6,5,0,10,1,0,0,0,0,0,11,0,10KR0154BFA,sp,07,,,,,,,,,
120071 ,KR ,526 ,BFA ,0169 ,Art Education ,  ,  ,78,7,71,0,70,5,1,1,1,0,0,78,0,10KR0169BFA,sp,07,,,,,,,,,
120071 ,KR ,526 ,EDD ,0169 ,Art Education ,  ,  ,14,2,12,0,4,2,0,0,0,8,0,4,10,10KS0169EDD,sp,07,,,,,,,,,
120071 ,KR ,526 ,MA ,0169 ,Art Education ,  ,  ,14,6,8,0,12,0,0,1,0,1,0,12,2,10KS0169MA,sp,07,,,,,,,,,
120071 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,15,2,13,0,12,1,0,0,0,1,1,7,8,10KS0250MA,sp,07,,,,,,,,,
120071 ,KR ,526 ,MFA ,0252 ,Art and Design ,  ,  ,4,4,0,0,4,0,0,0,0,0,0,1,3,10KS0252MFA,sp,07,,,,,,,,,
120071 ,KR ,526 ,MFA ,0252 ,Art and Design ,0254 ,Graphic Design ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS0254MFA,sp,07,,,,,,,,,
120071 ,KR ,526 ,MFA ,0252 ,Art and Design ,0255 ,Industrial Design ,4,1,3,0,3,0,0,0,0,1,0,0,4,10KS0255MFA,sp,07,,,,,,,,,
